Q12024,NasdaqCM:CKPT,57.8,,,,,,,,,Copper,DDNegative,DDNegative,Negative,Negative,Discount,Premium,MicroCap,SHASpread,SHA3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,NegCFOR,NegCFORA3Y
Q12024,NasdaqCM:CLDX,2716.2,,,,,,,,,Lead,SHPositive,HPositive,SHPositive,Negative,Premium,Premium,LowerMidCap,HHSpread,SHA3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,NegCFOR,NegCFORA3Y
Q12024,NasdaqCM:CLIR,37.2,,,,,,,,,Lead,,,HHPositive,Negative,,,MicroCap,,,NoDiv,NoDiv,NoDiv,NoDiv,NegCFOR,
Q12024,NasdaqCM:CLNN,50.1,,,,,,,,,Osmium,HPositive,HHPositive,Negative,Negative,Discount,Discount,MicroCap,HSpread,HH3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,NegCFOR,NegCFORA3Y
Q12024,NasdaqCM:CLPT,164.2,,,,,,,,,Palladium,HHPositive,HHPositive,Negative,Negative,Discount,Discount,MicroCap,HHSpread,HH3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,NegCFOR,NegCFORA3Y
Q12024,NasdaqCM:CLRO,22.9,,,,,,,,,Lead,,,HPositive,Negative,,,MicroCap,,,SHYield,,VLPR,MPRA3Y,NegCFOR,
Q12024,NasdaqCM:CLSK,3690.2,,,,,,,,,Lead,SHPositive,,SHPositive,HHPositive,,Discount,LowerMidCap,HHSpread,,NoDiv,NoDiv,NoDiv,NoDiv,NegCFOR,NegCFORA3Y
Q12024,NasdaqCM:CLST,53.5,,,,,,,,,Copper,DDNegative,Negative,Negative,Negative,Discount,Discount,MicroCap,SHASpread,A3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,,LCFORA3Y
Q12024,NasdaqCM:CMPX,217.4,,,,,,,,,Copper,,,Negative,,,,MicroCap,,,NoDiv,NoDiv,NoDiv,NoDiv,,
Q12024,NasdaqCM:CNTY,96.3,,,,,,,,,Lead,HHPositive,HHPositive,HPositive,Negative,Premium,Premium,MicroCap,HSpread,3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,LCFOR,LCFORA3Y
Q12024,NasdaqCM:CODA,79.1,,,,,,,,,Copper,,Negative,Negative,,Premium,,MicroCap,,A3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,,MCFORA3Y
Q12024,NasdaqCM:CODX,38.1,,,,,,,,,Iridium,DDNegative,SHPositive,Negative,Negative,Premium,Discount,MicroCap,SHASpread,SH3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,NegCFOR,NegCFORA3Y
Q12024,NasdaqCM:COFS,190,,,,,,,,,Lead,Negative,HPositive,Negative,HHPositive,Discount,Premium,MicroCap,Spread,HH3YSpread,HYield,HYieldA3Y,MPR,LPRA3Y,SHPCFOR,HHCFORA3Y
Q12024,NasdaqCM:COOP,5317.5,,,,,,,,,Lead,HPositive,Positive,Positive,HHPositive,Premium,Premium,MidCap,HSpread,3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,HCFOR,SHPCFORA3Y
Q12024,NasdaqCM:CORT,2644.4,,,,,,,,,Lead,HHPositive,HPositive,Positive,HHPositive,Premium,Premium,LowerMidCap,HSpread,3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,MCFOR,HCFORA3Y
Q12024,NasdaqCM:COSM,11.1,,,,,,,,,Lead,,,Negative,,,,MicroCap,,,NoDiv,,NoDiv,NoDiv,,
Q12024,NasdaqCM:COYA,117.3,,,,,,,,,Copper,,,Negative,,,,MicroCap,,,NoDiv,NoDiv,NoDiv,NoDiv,,
Q12024,NasdaqCM:CPBI,41.7,,,,,,,,,Lead,,,Negative,,,,MicroCap,,,,,,,,
Q12024,NasdaqCM:CPRX,1738.7,,,,,,,,,Lead,SHPositive,HHPositive,HPositive,HPositive,Premium,Discount,SmallCap,SHSpread,HH3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,HCFOR,HCFORA3Y
Q12024,NasdaqCM:CPSH,26.9,,,,,,,,,Copper,Negative,Positive,HHPositive,Positive,Discount,Discount,MicroCap,SHASpread,HA3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,LCFOR,LCFORA3Y
Q12024,NasdaqCM:CRBP,453,,,,,,,,,Lead,,,Negative,,,,SmallCap,,,NoDiv,,NoDiv,NoDiv,,
Q12024,NasdaqCM:CRDF,143.1,,,,,,,,,Lead,SHPositive,HHPositive,SHPositive,Negative,Discount,Premium,MicroCap,Spread,HA3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,NegCFOR,NegCFORA3Y
Q12024,NasdaqCM:CRWS,52,,,,,,,,,Lead,,Positive,Negative,,Premium,,MicroCap,,3YSpread,HHYield,HHYieldA3Y,,HPRA3Y,,LCFORA3Y
Q12024,NasdaqCM:CSBR,66.1,,,,,,,,,Palladium,,HPositive,Negative,,Premium,,MicroCap,,H3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,,LCFORA3Y
Q12024,NasdaqCM:CTSO,47.3,,,,,,,,,Gold,Positive,Positive,Negative,Negative,Discount,Discount,MicroCap,Spread,3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,NegCFOR,NegCFORA3Y
Q12024,NasdaqCM:CTXR,119.7,,,,,,,,,Copper,,,Negative,,,,MicroCap,,,NoDiv,NoDiv,NoDiv,NoDiv,,
Q12024,NasdaqCM:CUE,92.9,,,,,,,,,Diamond,SHPositive,SHPositive,Negative,Negative,Discount,Discount,MicroCap,SHSpread,SH3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,NegCFOR,NegCFORA3Y
Q12024,NasdaqCM:CULL,71.3,,,,,,,,,Lead,,Positive,Negative,HHPositive,,,MicroCap,,3YSpread,LYield,LYieldA3Y,LPR,LPRA3Y,HCFOR,HCFORA3Y
Q12024,NasdaqCM:CURI,61.6,,,,,,,,,Iridium,DDNegative,HHPositive,Negative,Negative,Discount,Premium,MicroCap,SHASpread,HH3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,NegCFOR,NegCFORA3Y
Q12024,NasdaqCM:CVV,32.1,,,,,,,,,Lead,DDNegative,Positive,HHPositive,Negative,Premium,Premium,MicroCap,SHASpread,HA3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,,NegCFORA3Y
Q12024,NasdaqCM:CWBC,327.8,,,,,,,,,Lead,,,Negative,,,,SmallCap,,,,,,,,
Q12024,NasdaqCM:CXAI,53.7,,,,,,,,,Lead,,,Negative,,,,MicroCap,,,NoDiv,,NoDiv,NoDiv,,
Q12024,NasdaqCM:CXDO,104.9,,,,,,,,,Lead,HHPositive,SHPositive,HHPositive,Positive,Premium,Discount,MicroCap,Spread,3YSpread,LYield,LYieldA3Y,VLPR,VLPRA3Y,LCFOR,LCFORA3Y
Q12024,NasdaqCM:CYN,9.26,,,,,,,,,Copper,,,Negative,Negative,,,MicroCap,,,NoDiv,NoDiv,NoDiv,NoDiv,NegCFOR,
Q12024,NasdaqCM:CYRX,650.2,,,,,,,,,Iridium,Negative,SHPositive,Negative,Negative,Discount,Discount,SmallCap,ASpread,SH3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,NegCFOR,NegCFORA3Y
Q12024,NasdaqCM:CZFS,222.4,,,,,,,,,Lead,,,Negative,HPositive,,,MicroCap,,,HYield,,HPR,,HCFOR,
Q12024,NasdaqCM:CZNC,271.4,,,,,,,,,Lead,Positive,Positive,Negative,HHPositive,Premium,Discount,SmallCap,Spread,H3YSpread,HHYield,HHYieldA3Y,HHPR,HPRA3Y,MCFOR,HCFORA3Y
Q12024,NasdaqCM:DAIO,27.5,,,,,,,,,Lead,,,HHPositive,Negative,,,MicroCap,,,NoDiv,,NoDiv,NoDiv,LCFOR,
Q12024,NasdaqCM:DARE,30.9,,,,,,,,,Copper,,,Negative,,,,MicroCap,,,NoDiv,NoDiv,NoDiv,NoDiv,,
Q12024,NasdaqCM:DCGO,355.5,,,,,,,,,Platinum,SHPositive,SHPositive,Positive,Positive,Discount,Discount,SmallCap,SHSpread,SH3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,NegCFOR,NegCFORA3Y
Q12024,NasdaqCM:DCTH,153.2,,,,,,,,,Diamond,SHPositive,HHPositive,Negative,Negative,Premium,Premium,MicroCap,SHSpread,HH3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,NegCFOR,NegCFORA3Y
Q12024,NasdaqCM:DENN,424,,,,,,,,,Lead,Negative,Positive,HPositive,Positive,Premium,Discount,SmallCap,HASpread,HA3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,LCFOR,LCFORA3Y
Q12024,NasdaqCM:DERM,71.3,,,,,,,,,Platinum,HHPositive,HHPositive,Negative,Negative,Discount,Premium,MicroCap,HHSpread,HH3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,LCFOR,NegCFORA3Y
Q12024,NasdaqCM:DJCO,515.7,,,,,,,,,Silver,HPositive,Positive,HPositive,HHPositive,Premium,Premium,SmallCap,Spread,A3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,LCFOR,LCFORA3Y
Q12024,NasdaqCM:DLHC,158.3,,,,,,,,,Lead,HHPositive,HHPositive,HHPositive,Positive,Premium,Premium,MicroCap,Spread,A3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,LCFOR,LCFORA3Y
Q12024,NasdaqCM:DMAC,131.7,,,,,,,,,Copper,,,Negative,,,,MicroCap,,,NoDiv,NoDiv,NoDiv,NoDiv,,
Q12024,NasdaqCM:DMTK,22.2,,,,,,,,,Platinum,Positive,SHPositive,Negative,Negative,Discount,Discount,MicroCap,Spread,SH3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,,NegCFORA3Y
Q12024,NasdaqCM:DRCT,65.4,,,,,,,,,Lead,,,Negative,,,,MicroCap,,,HHYield,SHYieldA3Y,,LPRA3Y,,LCFORA3Y
Q12024,NasdaqCM:DRIO,47.8,,,,,,,,,Ruthenium,DDNegative,SHPositive,Negative,Negative,Discount,Discount,MicroCap,SHASpread,SH3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,NegCFOR,NegCFORA3Y
Q12024,NasdaqCM:DRRX,31.7,,,,,,,,,Lead,,,SHPositive,Negative,,,MicroCap,,,NoDiv,,NoDiv,NoDiv,,
Q12024,NasdaqCM:DYAI,41.8,,,,,,,,,Ruthenium,DDNegative,HPositive,Negative,Negative,Discount,Discount,MicroCap,SHASpread,H3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,NegCFOR,NegCFORA3Y
Q12024,NasdaqCM:DZSI,69.5,,,,,,,,,Iridium,,HPositive,Negative,,Discount,,MicroCap,,H3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,,NegCFORA3Y
Q12024,NasdaqCM:ECBK,106.9,,,,,,,,,Lead,HPositive,,Positive,HPositive,,Premium,MicroCap,Spread,,NoDiv,NoDiv,NoDiv,NoDiv,MCFOR,MCFORA3Y
Q12024,NasdaqCM:EGAN,199.4,,,,,,,,,Osmium,Negative,Positive,Positive,Positive,Premium,Premium,MicroCap,ASpread,3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,LCFOR,LCFORA3Y
