Q22023,NasdaqCM:AVTX,3.36,525.0,8.63,260.12,,525.0,8.63,260.12,,Copper,,,Negative,,,,MicroCap,,,NoDiv,NoDiv,NoDiv,NoDiv,,,69
Q22023,NasdaqCM:AXGN,286.7,-18.94,48.17,-10.53,63.59,-18.94,48.17,-10.53,63.59,Diamond,HPositive,HPositive,Negative,Negative,Discount,Discount,SmallCap,HSpread,H3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,NegCFOR,NegCFORA3Y,69
Q22023,NasdaqCM:BAFN,58.3,-26.590000000000003,-10.46,-10.12,-10.81,-25.590000000000003,-9.72,-9.94,-10.61,Silver,,,Negative,HPositive,,,MicroCap,,,MYield,LYieldA3Y,VLPR,VLPRA3Y,,,69
Q22023,NasdaqCM:BBCP,449.5,-17.73,-3.38,-18.73,-27.76,-17.73,-3.38,-18.73,-27.76,Lead,HPositive,HPositive,Positive,Positive,Premium,Premium,SmallCap,HSpread,H3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,MCFOR,MCFORA3Y,69
Q22023,NasdaqCM:BCDA,18.5,-49.19,-48.65,-42.7,,-49.19,-48.65,-42.7,,Copper,,,Negative,,,,MicroCap,,,NoDiv,NoDiv,NoDiv,NoDiv,,,69
Q22023,NasdaqCM:BCLI,71.6,-88.34,-73.18,-58.940000000000005,,-88.34,-73.18,-58.940000000000005,,Copper,,,Negative,,,,MicroCap,,,NoDiv,NoDiv,NoDiv,NoDiv,,,69
Q22023,NasdaqCM:BCOW,44.6,-18.16,-3.36,-11.21,10.54,-18.16,-3.36,-11.21,10.54,Lead,,Positive,Negative,,Premium,,MicroCap,,3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,,MCFORA3Y,69
Q22023,NasdaqCM:BEEM,138.9,-39.38,-23.83,-34.489999999999995,-42.55,-39.38,-23.83,-34.489999999999995,-42.55,Lead,SHPositive,SHPositive,HHPositive,Negative,Premium,Discount,MicroCap,SHSpread,SH3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,NegCFOR,NegCFORA3Y,69
Q22023,NasdaqCM:BFC,884.3,-3.35,-2.52,-5.779999999999999,-3.19,-3.2099999999999995,-2.3,-5.42,-2.81,Lead,HHPositive,HPositive,Negative,SHPositive,Premium,Premium,SmallCap,HHSpread,HH3YSpread,LYield,LYieldA3Y,LPR,VLPRA3Y,HCFOR,HCFORA3Y,69
Q22023,NasdaqCM:BGXX,123.2,-52.11,-74.59,-66.88,,-52.11,-74.59,-66.88,,Copper,,,Negative,,,,MicroCap,,,NoDiv,NoDiv,NoDiv,NoDiv,,,69
Q22023,NasdaqCM:BHRB,385.7,-13.87,7.670000000000001,-3.84,132.36,-12.590000000000002,9.52,-1.76,132.76,Lead,,,Negative,,,,SmallCap,,,MYield,HYieldA3Y,,,,,69
Q22023,NasdaqCM:BIVI,141.1,13.89,-68.96,-81.15,,13.89,-68.96,-81.15,,Copper,,,Negative,,,,MicroCap,,,NoDiv,NoDiv,NoDiv,NoDiv,,,69
Q22023,NasdaqCM:BLDE,292.7,-25.040000000000003,-22.75,-7.52,-13.46,-25.040000000000003,-22.75,-7.52,-13.46,Platinum,SHPositive,SHPositive,Negative,Negative,Discount,Discount,SmallCap,SHSpread,SH3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,NegCFOR,NegCFORA3Y,69
