2024-08-08,NasdaqCM:BCAL,19.3,0.0,0.19,,467.9,Q22024,,,,,,,,,,,,,,,,,NasdaqCM,BCAL,0.531,Regional Banks,148224.332,23875.778,16.11
2024-08-08,NasdaqCM:BCOW,3.76,0.0,-0.516,,49.3,Q22024,10.23,,-5.823,,,10.38,10.42,-1.82,-1.45,-56.92,-5.815,-6.348,-94.67,-376.32,,,NasdaqCM,BCOW,0.392,Regional Banks,148224.332,23875.778,16.11
2024-08-08,NasdaqCM:BEAT,0.0,0.0,-4.96,46.9,59.5,Q22024,,,,,,,,,,,,,,,,,NasdaqCM,BEAT,-0.991,Health Care Equipment,244162.69,21450.77,8.79
2024-08-08,NasdaqCM:BEEM,14.8,-3.81,-4.92,77.4,79.8,Q22024,65.9,-13.44,-16.66,,,68.9,67.3,-2.08,-4.35,-25.28,-15.27,-16.06,-53.67,-57.14,,,NasdaqCM,BEEM,1.56,Electrical Components and Equipment,112316.07,6105.13,5.44
2024-08-08,NasdaqCM:BFC,38.9,0.0,16.1,,856.1,Q22024,183.3,,81.2,,,182.7,179.0,2.4,0.33,44.3,79.2,74.5,233.33,55.81,,,NasdaqCM,BFC,0.304,Regional Banks,148224.332,23875.778,16.11
2024-08-08,NasdaqCM:BHRB,44.7,0.0,-16.9,,896.2,Q22024,125.3,,-2.55,,,108.2,,,15.8,-2.04,20.38,,-234.09,,,,NasdaqCM,BHRB,0.101,Regional Banks,148224.332,23875.778,16.11
2024-08-08,NasdaqCM:BLDE,67.9,-4.83,-11.3,133.3,253.3,Q22024,238.3,-52.51,-49.141,,,231.4,225.2,5.82,2.98,-20.62,-50.041,-56.011,-86.96,-47.56,,,NasdaqCM,BLDE,1.09,Passenger Airlines,233168.9,5378.16,2.31
2024-08-08,NasdaqCM:BLFS,28.3,-0.433,-7.15,1033.5,1047.6,Q22024,126.0,-30.843,-59.85,,,137.2,143.2,-12.01,-8.16,-47.5,-62.9,-66.4,-127.23,-138.08,,,NasdaqCM,BLFS,1.87,Life Sciences Tools and Services,135530.062,10270.238,7.58
2024-08-08,NasdaqCM:BLNK,33.3,-16.7,-20.1,151.3,215.3,Q22024,157.0,-58.0,-169.7,,,156.5,140.6,11.66,0.32,-108.09,-191.1,-203.7,4180.0,107.32,,,NasdaqCM,BLNK,2.66,Electrical Components and Equipment,112316.07,6105.13,5.44
2024-08-08,NasdaqCM:BMRC,-12.5,0.0,-21.9,,292.0,Q22024,58.9,,-13.07,,,97.9,105.5,-44.17,-39.84,-22.19,13.38,19.9,-32.18,-29.25,,,NasdaqCM,BMRC,0.905,Regional Banks,148224.332,23875.778,16.11
